filename,format,generation,serial_hex,valid
Corsair CMK32GX4M2B3200C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M2D3000C16 (1).thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M2D3000C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M2D3200C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M2D3600C18.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M2E3200C16 (2).thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M2E3200C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M2G4000C19.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M4A2666C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK8GX4M1E3200C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK8GX4M2A2400C14.thp,TH41,DDR4,0x74770A76,yes
Corsair CMT16GX4M2C3600C18.thp,TH41,DDR4,0x74770A76,yes
Corsair CMT32GX4M2C3200C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMW16GX4M2C3200C16 (1).thp,TH41,DDR4,0x74770A76,yes
Corsair CMW32GX4M2C3000C15.thp,TH41,DDR4,0x74770A76,yes
Corsair CMW32GX4M2C3200C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMW32GX4M2D3600C18 (1).thp,TH41,DDR4,0x74770A76,yes
Corsair CMW32GX4M2D3600C18 (2).thp,TH41,DDR4,0x74770A76,yes
Corsair CMW32GX4M2Z3600C14.thp,TH41,DDR4,0x74770A76,yes
Crucial BL16G32C16U4R.M16FE1.thp,TH41,DDR4,0x905DA80C,yes
Crucial BL16G36C16U4B.M8FB1.thp,TH41,DDR4,0x917CDA1E,yes
Crucial BL16G36C16U4W.M16FE1.thp,TH41,DDR4,0x919AA8A2,yes
Crucial BL16G36C16U4WL.M16FE (1).thp,TH41,DDR4,0x918FB452,yes
Crucial BL16G36C16U4WL.M16FE.thp,TH41,DDR4,0x918FB38E,yes
Crucial BL32G36C16U4B.M16FB1 (1).thp,TH41,DDR4,0x918CA240,yes
Crucial BL32G36C16U4B.M16FB1.thp,TH41,DDR4,0x918CA27A,yes
Crucial BL8G26C16S4B.8FD (1).thp,TH41,DDR4,0x9734AB1A,yes
Crucial BL8G26C16S4B.8FD.thp,TH41,DDR4,0x9734AFA6,yes
Crucial BL8G30C15U4R.M8FE.thp,TH41,DDR4,0x9162FEE1,yes
Crucial BL8G30C15U4W.M8FE.thp,TH41,DDR4,0x917841D0,yes
Crucial BL8G32C16S4B.8FE.thp,TH41,DDR4,0x9195A5A8,yes
Crucial BL8G32C16U4B.M8FE1 (1).thp,TH41,DDR4,0x916EA892,yes
Crucial BL8G32C16U4B.M8FE1 (2).thp,TH41,DDR4,0x97627518,yes
Crucial BL8G32C16U4B.M8FE1.thp,TH41,DDR4,0x916F2A83,yes
Crucial BL8G32C16U4W.M8FE.thp,TH41,DDR4,0x97D8039B,yes
Crucial BL8G32C16U4WL.8FE.thp,TH41,DDR4,0x918F4A00,yes
Crucial BL8G36C16U4B.M8FE1.thp,TH41,DDR4,0x91A1AF16,yes
Crucial BL8G36C16U4W.M8FE1.thp,TH41,DDR4,0x91A2285F,yes
Crucial BLE8G4D30AEEA.K16FE.thp,TH41,DDR4,0x74770A76,yes
Crucial BLE8G4D36BEEAK.M8FE1.thp,TH41,DDR4,0x9618E2D8,yes
Crucial BLM16G44C19U4B.M8FB1.thp,TH41,DDR4,0x97EC7FA6,yes
Crucial BLM16G44C19U4BL.M8FB (1).thp,TH41,DDR4,0x97FC25E7,yes
Crucial BLS4G4D26BFSC.8FB.thp,TH41,DDR4,0x95C2EEC0,yes
Crucial BLS8G4D30AESBK.M8FE.thp,TH41,DDR4,0x94952289,yes
Crucial BLS8G4D32AESCK.M8FE.thp,TH41,DDR4,0x95CE1ECA,yes
Crucial CT8G4DFS824A.M8FD.thp,TH41,DDR4,0x94CD1B3F,yes
Essencore KD48GU880-36A180U.thp,TH41,DDR4,0xF3002778,yes
G.Skill F4  600C16-16GTZNC.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-2666C15-8GRR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-2800C14-16GTZ.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3000C15-16GVR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3000C15-8GVR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C 6 8GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C14-16GTZR (1).thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C14-8GTZRX.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-16GIS.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-16GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-16GVK (1).thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-16GVK (3).thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-16GVK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-32GTZN.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-8GTZ.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-8GTZB.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-8GTZN.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-8GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C22-32GRS.thp,TH41,DDR4,0x74056B02,yes
G.Skill F4-3600C16-32GTZN.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C16-32GVK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C16-8GTZN.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C17-16GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C17-8GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C18-16GTZN.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C18-32GTRS.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C18-32GTZN (1).thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C18-32GVK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C19-16GTRS.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C19-8GSXWB.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3800C18-32GTZN.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4000C14-16GTZN.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4000C15-8GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4000C16-16GTRSA.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4000C18-16GVK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4000C18-32GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4000C19-16GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4000C19-8GTZKW.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4133C19-8GTZSWC.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4266C16-16GVK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4266C17-16GVKB.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4266C19-8GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4400C17-16GVK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4600C19-8GVKE.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4800C19-8GVKC.thp,TH41,DDR4,0x74770A76,yes
GoldKey NMUD416E86-3200D.thp,TH41,DDR4,0x75613877,yes
GoldKey NMUD480E82-3600D.thp,TH41,DDR4,0x757F3C77,yes
Hua Nan San Xian Co Ltd HNMI8GD4240D0.thp,TH41,DDR4,0x82353438,yes
J&A Information Inc Undefined.thp,TH41,DDR4,0x74770A76,yes
Kingston 99U5663-006.A00G.thp,TH41,DDR4,0xD2EA4CA7,yes
Kingston HX432C16PB3-8.thp,TH41,DDR4,0x73F783FC,yes
Kingston KF3200C16D4-16GX (1).thp,TH41,DDR4,0xA1D806BB,yes
Kingston KF3200C16D4-16GX.thp,TH41,DDR4,0x90FC08F7,yes
Kingston KF3200C16D4-8GX.thp,TH41,DDR4,0x95D9C20C,yes
Kingston KHX2133C14-8G.thp,TH41,DDR4,0xD0678AAC,yes
Kingston KHX2400C15-8G (2).thp,TH41,DDR4,0xC10317F3,yes
Kingston KHX2666C15D4-4G.thp,TH41,DDR4,0x3A70B021,yes
Kingston KHX2666C15D4-8G.thp,TH41,DDR4,0x9D64128E,yes
Kingston KHX2666C16-8G.thp,TH41,DDR4,0x7F7A387F,yes
Kingston KHX2933C17S4-16G.thp,TH41,DDR4,0xB2E45B58,yes
Kingston KHX3200C16D4-16GX (1).thp,TH41,DDR4,0x358E1F55,yes
Kingston KHX3200C16D4-16GX (2).thp,TH41,DDR4,0xF00D46B4,yes
Kingston KHX3200C16D4-16GX.thp,TH41,DDR4,0xADFB31BF,yes
Kingston KHX3200C16D4-32GX.thp,TH41,DDR4,0xC4DDE2CC,yes
Kingston KHX3200C16D4-8GX (3).thp,TH41,DDR4,0xCCC85C33,yes
Kingston KHX3200C16D4-8GX.thp,TH41,DDR4,0x6045FDDA,yes
Kingston KHX3200C20S4-32GX.thp,TH41,DDR4,0xADE14DAE,yes
Kingston KHX3600C17D4-16GX (1).thp,TH41,DDR4,0x59B81353,yes
Kingston KHX3600C17D4-16GX (2).thp,TH41,DDR4,0xF1107400,yes
Kingston KHX3600C17D4-16GX.thp,TH41,DDR4,0x623F87AA,yes
Kingston KHX3600C18D4-16GX.thp,TH41,DDR4,0x90D42462,yes
Kingston KHX3600C18D4-32GX.thp,TH41,DDR4,0x2AA79C91,yes
Kingston KHX3733C19D4-16GX.thp,TH41,DDR4,0x359976A5,yes
Kingston KHX3733C19D4-8GX.thp,TH41,DDR4,0x5DAF8BE0,yes
MicSys 4133 C19 Series (1).thp,TH41,DDR4,0x74770A76,yes
Micron 8ATF1G64HZ-3G2J1.thp,TH41,DDR4,0x511EC4B2,yes
Mushkin Enhanced MFG MR[A-B]4U360JNNM16G.thp,TH41,DDR4,0x74770A76,yes
PNY Electronics 8GBF1X08QFHH36-135-K.thp,TH41,DDR4,0x74770A76,yes
Patriot Memory 3200 C16 Series (3).thp,TH41,DDR4,0x74770A76,yes
Patriot Memory 3200 C16 Series (5).thp,TH41,DDR4,0x645F0B31,yes
Patriot Memory 3200 C16 Series (7).thp,TH41,DDR4,0x74770B0B,yes
Patriot Memory 3200 C16 Series.thp,TH41,DDR4,0x74770A76,yes
Patriot Memory 3600 C18 Series.thp,TH41,DDR4,0x64540A48,yes
Patriot Memory 3733 C17 Series.thp,TH41,DDR4,0x76730A44,yes
Patriot Memory 4000 C19 Series (1).thp,TH41,DDR4,0x747715E8,yes
Patriot Memory 4000 C20 Series.thp,TH41,DDR4,0x70540A53,yes
Patriot Memory 4133 C19 Series.thp,TH41,DDR4,0x74770A76,yes
Patriot Memory 4400 C19 Series (1).thp,TH41,DDR4,0x74770A76,yes
Patriot Memory 4400 C19 Series.thp,TH41,DDR4,0x66660361,yes
Patriot Memory PSD416G32002.thp,TH41,DDR4,0x77610B9B,yes
Patriot Memory PSD44G266681.thp,TH41,DDR4,0x66600968,yes
Samsung M378A1K43DB2-CTD.thp,TH41,DDR4,0x43D8BBB3,yes
Samsung M378A2G43AB3-CWE.thp,TH41,DDR4,0x6D3FAA7A,yes
Samsung M378A4G43MB1-CTD.thp,TH41,DDR4,0x77C7A692,yes
Samsung M471A1G43DB0-CPB (1).thp,TH41,DDR4,0x61EE8C7F,yes
Samsung M471A1G43DB0-CPB.thp,TH41,DDR4,0xEC370587,yes
Samsung M471A1K43DB1-CTD.thp,TH41,DDR4,0x47BD0D3D,yes
Samsung M471A2K43DB1-CWE.thp,TH41,DDR4,0x63E7CDEF,yes
Samsung M471A5244CB0-CRC.thp,TH41,DDR4,0xEC1878C2,yes
Samsung M471A5244CB0-CWE.thp,TH41,DDR4,0x355FA792,yes
Team Group TEAMGROUP-UD4-2666.thp,TH41,DDR4,0x75731AFD,yes
Team Group TEAMGROUP-UD4-3000 (1).thp,TH41,DDR4,0x75730E67,yes
Team Group TEAMGROUP-UD4-3000.thp,TH41,DDR4,0x7775121E,yes
Team Group TEAMGROUP-UD4-3200.thp,TH41,DDR4,0x7573C13A,yes
Team Group TEAMGROUP-UD4-3600 (1).thp,TH41,DDR4,0x75D30E72,yes
Team Group TEAMGROUP-UD4-3600 (2).thp,TH41,DDR4,0x75735382,yes
Team Group TEAMGROUP-UD4-3600 (3).thp,TH41,DDR4,0x75738BBB,yes
Team Group TEAMGROUP-UD4-3600 (5).thp,TH41,DDR4,0x75739FD7,yes
Team Group TEAMGROUP-UD4-3600.thp,TH41,DDR4,0x75D30330,yes
Team Group TEAMGROUP-UD4-4500.thp,TH41,DDR4,0x757357F2,yes
Team Group Team-Elite-2400.thp,TH41,DDR4,0x75739633,yes
Undefined Undefined.thp,TH41,DDR4,0x757365E2,yes
Unknown (JEDEC ID 7FFFh) 3600 C20 Series (1).thp,TH41,DDR4,0x74770A42,yes
Unknown (JEDEC ID 7FFFh) 3600 C20 Series.thp,TH41,DDR4,0x74770A43,yes
Wilk Elektronik IR2400D464L15S-4G.thp,TH41,DDR4,0x74770A76,yes
Wilk Elektronik IRP3600D4V64L17S-8G.thp,TH41,DDR4,0x74770A76,yes
Wilk Elektronik IRP3600D4V64L18-16G.thp,TH41,DDR4,0x74770A76,yes
A-DATA AD4S3200J4G22-B.thp,TH41,DDR4,0x7B4A0A76,yes
A-DATA DDR4 2666 2OZ.thp,TH41,DDR4,0xE1020A76,yes
A-DATA DDR4 2666.thp,TH41,DDR4,0xE6490876,yes
A-DATA DDR4 3000 (1).thp,TH41,DDR4,0x41B30A76,yes
A-DATA DDR4 3200 (1).thp,TH41,DDR4,0xEF5E0B76,yes
A-DATA DDR4 3200 (2).thp,TH41,DDR4,0xE3290E76,yes
A-DATA DDR4 3600 2OZ.thp,TH41,DDR4,0xED140976,yes
A-DATA Undefined.thp,TH41,DDR4,0x42250876,yes
AMD R748G2606U2S.thp,TH41,DDR4,0x74770A76,yes
AMD R9S416G3206U2S.thp,TH41,DDR4,0x74770A76,yes
Apacer GD2.2227CS.002.thp,TH41,DDR4,0x71E51A37,yes
Chun Well Holding Ltd. CL19-19-19 D4-2666.thp,TH41,DDR4,0x74770A76,yes
Chun Well Holding Ltd. D4U1632160.thp,TH41,DDR4,0x74770A76,yes
Corsair CMD32GX4M2A2666C15.thp,TH41,DDR4,0x74770A76,yes
Corsair CMD32GX4M2B2800C14.thp,TH41,DDR4,0x74770A76,yes
Corsair CMD64GX4M4A2666C15.thp,TH41,DDR4,0x74770A76,yes
Corsair CMG64GX4M2D3600C18.thp,TH41,DDR4,0x74770A76,yes
Corsair CMH16GX4M2Z3600C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK16GX4M2D3600C18.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK16GX4M2F4600C19.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK16GX4M2Z3600C18.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M2A2400C14.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M2E3200C16 (1).thp,TH41,DDR4,0x74770A76,yes
Corsair CMK32GX4M4A2666C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK64GX4M4B3200C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK8GX4M2A2133C13.thp,TH41,DDR4,0x74770A76,yes
Corsair CMK8GX4M2B3600C18.thp,TH41,DDR4,0x74770A76,yes
Corsair CMN32GX4M2Z36 0 16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMR16GX4M2C3466C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMT32GX4M2C3466C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMT32GX4M4K3600C16.thp,TH41,DDR4,0x74770A76,yes
Corsair CMW16GX4M2 3600C18.thp,TH41,DDR4,0x74770A76,yes
Corsair CMW16GX4M2D3600C18.thp,TH41,DDR4,0x74770A76,yes
Corsair CMW16GX4M2Z3600C18.thp,TH41,DDR4,0x74770A76,yes
Corsair CMW64GX4M4K3600C18.thp,TH41,DDR4,0x74770A76,yes
Crucial BL16G30C15U4B.M16FE.thp,TH41,DDR4,0x916B02B6,yes
Crucial BL16G32C16S4B.16FE.thp,TH41,DDR4,0x9272CF9A,yes
Crucial BL16G32C16U4BL.16FE.thp,TH41,DDR4,0x919B7440,yes
Crucial BL16G32C16U4BL.M8FB1.thp,TH41,DDR4,0x97D09B03,yes
Crucial BL16G32C16U4W.M16FE.thp,TH41,DDR4,0x917ED0A5,yes
Crucial BL16G36 16U4WL.M8FB1.thp,TH41,DDR4,0x91ABF20B,yes
Crucial BL16G36C16U4B.M8FB1.thp,TH41,DDR4,0x97BC054F,yes
Crucial BL16G36C16U4BL.M8FB1.thp,TH41,DDR4,0x91AB4614,yes
Crucial BL16G36C16U4R.M16FE1 (1).thp,TH41,DDR4,0x918C4DD0,yes
Crucial BL16G36C16U4R.M8FB1 (1).thp,TH41,DDR4,0x97EAACCC,yes
Crucial BL16G36C16U4WL.M8FB1.thp,TH41,DDR4,0x91ABF804,yes
Crucial BL32G36C16U4B.M16FB1.thp,TH41,DDR4,0x97B0A059,yes
Crucial BL32G36C16U4BL.M16FB.thp,TH41,DDR4,0x97BC9117,yes
Crucial BL8G32C16S4B.M8FE1.thp,TH41,DDR4,0x9195BC31,yes
Crucial BL8G32C16U4B.M8FE (1).thp,TH41,DDR4,0x91468ABD,yes
Crucial BL8G32C16U4B.M8FE.thp,TH41,DDR4,0x9027BA57,yes
Crucial BL8G32C16U4B.M8FE1 (1).thp,TH41,DDR4,0x916BF429,yes
Crucial BL8G32C16U4B.M8FE1.thp,TH41,DDR4,0x90019470,yes
Crucial BL8G32C16U4BL.M8FE1.thp,TH41,DDR4,0x97497FCB,yes
Crucial BL8G36C16U4B.M8FE1 (1).thp,TH41,DDR4,0x91A741CF,yes
Crucial BL8G36C16U4B.M8FE1 (3).thp,TH41,DDR4,0x918299C0,yes
Crucial BL8G36C16U4B.M8FE1.thp,TH41,DDR4,0x918103D7,yes
Crucial BL8G36C16U4BL.M8FE1.thp,TH41,DDR4,0x97CC3399,yes
Crucial BL8G36C16U4R.M8FE1.thp,TH41,DDR4,0x97F0BDDA,yes
Crucial BLE8G4D40BEEAK.M8FE1.thp,TH41,DDR4,0x96036C8B,yes
Crucial BLM16G40C18U4B.M8FB1 (1).thp,TH41,DDR4,0x973AE5CF,yes
Crucial BLM16G40C18U4B.M8FB1.thp,TH41,DDR4,0x973AE587,yes
Crucial BLM16G44C19U4B.M8FB1.thp,TH41,DDR4,0x97FC1EFA,yes
Crucial BLM8G44C19U4BL.M8FE1.thp,TH41,DDR4,0x97DACDB8,yes
Crucial BLS8G4D30AESBK.M8FE (1).thp,TH41,DDR4,0x95B53ADB,yes
Crucial BLS8G4D30AESBK.M8FE.thp,TH41,DDR4,0x94A9AB94,yes
Crucial BLS8G4D30AESCK.M8FE.thp,TH41,DDR4,0x9692E1AF,yes
Crucial BLS8G4D32AESBK.M8FE1.thp,TH41,DDR4,0x961A15DF,yes
Crucial CB4GU2666.C8FT.thp,TH41,DDR4,0x9189CF35,yes
Crucial CT16G4SFD824A.C16FBD.thp,TH41,DDR4,0x61705D4E,yes
Crucial CT8G4DFS824A.C8FHD1.thp,TH41,DDR4,0x9554B860,yes
Crucial CT8G4DFS824A.M8FE.thp,TH41,DDR4,0x94BD3095,yes
Crucial CT8G4SFS8213.C8FDR1.thp,TH41,DDR4,0xD7517398,yes
Essencore KD4AGU880-32A1 0W.thp,TH41,DDR4,0xEAD7047F,yes
G.Skill F -3200C14-16GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-2933C14-8GTZRX.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3000C14-8GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3000C16-16GISB.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3000C16-16GVRB.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C14-16GFX (1).thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C14-8GTZSK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C15-16GVK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-16GSXKB.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-16GTZ.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-16GTZKW.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-16GVK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-64GTZSK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-8GSXFB.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C16-8GTRS.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3200C18-16GRS (1).thp,TH41,DDR4,0x74E77F35,yes
G.Skill F4-3200C18-16GRS.thp,TH41,DDR4,0x74E77F32,yes
G.Skill F4-3400C16-8GVK.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C14-16GTZR (1).thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C14-16GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C14-16GTZRA.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C16-16GTESC.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C18-16GTZN.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C18-8GTZN.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C18-8GTZRX (1).thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3600C19-8GTZRB.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-3800C14-8GTZN.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4000C14-16GTRG.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4000C14-16GTZR.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4000C17-16GVKB.thp,TH41,DDR4,0x74770A77,yes
G.Skill F4-4000C19-16GTRS.thp,TH41,DDR4,0x74770A76,yes
G.Skill F4-4266C19-32GTZR.thp,TH41,DDR4,0x74770A76,yes
GIGA-BYTE GP-ARS16G37.thp,TH41,DDR4,0x0A2F0B76,yes
Galaxy Microsystems Undefined.thp,TH41,DDR4,0x74770A76,yes
GoldKey GKE800SO51216-2400.thp,TH41,DDR4,0x75760B77,yes
Hynix HMA81GS6CJR8N-XN.thp,TH41,DDR4,0xF03B6D18,yes
Hynix HMA81GU6CJR8N-VK.thp,TH41,DDR4,0x556D9587,yes
Hynix HMAA2GS6CJR8N-XN (1).thp,TH41,DDR4,0x5784CDCD,yes
Hynix HMAA2GS6CJR8N-XN.thp,TH41,DDR4,0x5784A2FC,yes
Juhor SED3200S2216.thp,TH41,DDR4,0x1757B932,yes
Kingston 9905624-039.A00G.thp,TH41,DDR4,0xB645379A,yes
Kingston ACR24D4S7S8MB-8.thp,TH41,DDR4,0x2C578DBD,yes
Kingston HP32D4S2S1ME-4.thp,TH41,DDR4,0x8B204D52,yes
Kingston KF3200C16D4-16GX.thp,TH41,DDR4,0x95FA0D76,yes
Kingston KF3200C16D4-8GX (1).thp,TH41,DDR4,0x3591EA5C,yes
Kingston KF3200C16D4-8GX (2).thp,TH41,DDR4,0xE41C44DB,yes
Kingston KF3200C16D4-8GX (3).thp,TH41,DDR4,0x8A171435,yes
Kingston KF3200C16D4-8GX.thp,TH41,DDR4,0x06D7F150,yes
Kingston KF3200C20S4-8G.thp,TH41,DDR4,0xF8D39729,yes
Kingston KF3600C18D4-32GX.thp,TH41,DDR4,0x2A95F413,yes
Kingston KHX2133C14D4-4G.thp,TH41,DDR4,0xDD733E0B,yes
Kingston KHX2400C12D4-8GX.thp,TH41,DDR4,0x1DED40EF,yes
Kingston KHX2400C14S4-8G.thp,TH41,DDR4,0xC4E03BA5,yes
Kingston KHX2666C15D4-4G.thp,TH41,DDR4,0x8D70E167,yes
Kingston KHX2666C15S4-8G.thp,TH41,DDR4,0xA0399854,yes
Kingston KHX2666C16-8G.thp,TH41,DDR4,0x19F409FF,yes
Kingston KHX2933C17D4-8G.thp,TH41,DDR4,0x7A67864B,yes
Kingston KHX3000C15D4-8GX (1).thp,TH41,DDR4,0xA3EA1EF4,yes
Kingston KHX3000C15D4-8GX (2).thp,TH41,DDR4,0x6679E7C2,yes
Kingston KHX3000C15D4-8GX.thp,TH41,DDR4,0x666E9513,yes
Kingston KHX3200C16D4-16GX.thp,TH41,DDR4,0xCBE9D454,yes
Kingston KHX3200C16D4-8GX (1).thp,TH41,DDR4,0xCEFA3A98,yes
Kingston KHX3200C16D4-8GX (2).thp,TH41,DDR4,0x180C1933,yes
Kingston KHX3200C18D4-8G.thp,TH41,DDR4,0x6657B963,yes
Kingston KHX3466C16D4-16GX.thp,TH41,DDR4,0x563194E8,yes
Kingston KHX3466C16D4-8GX.thp,TH41,DDR4,0x550E380F,yes
Kingston KHX3600C17D4-16GX (1).thp,TH41,DDR4,0x5CAC4A28,yes
Kingston KHX3600C17D4-16GX.thp,TH41,DDR4,0x468E6299,yes
Kingston KHX3600C17D4-8GX.thp,TH41,DDR4,0x683A406E,yes
Kingston KHX4800C19D4-8GX.thp,TH41,DDR4,0x26151425,yes
Kingston MSI21D4S15HAG-8G.thp,TH41,DDR4,0xDA457BB9,yes
Lenovo 32GB-3200.thp,TH41,DDR4,0x5450028F,yes
Micron 16ATF2G64AZ-2G3E1.thp,TH41,DDR4,0x6AB27528,yes
Micron 18ASF4G72AZ-3G2B1.thp,TH41,DDR4,0x861440A1,yes
Micron 4ATF1G64AZ-3G2E1.thp,TH41,DDR4,0x5CAB6310,yes
Micron 8ATF1G64AZ-2G3H1.thp,TH41,DDR4,0x6F324780,yes
Micron 8ATF1G64AZ-2G6H1.thp,TH41,DDR4,0x6DBEF5FF,yes
Micron 8ATF1G64HZ-2G6E1.thp,TH41,DDR4,0x6F4E9775,yes
Micron 8ATF1G64HZ-3G2J1.thp,TH41,DDR4,0x8524F7E9,yes
Micron MTA16ATF2G64AZ-2G6A1.thp,TH41,DDR4,0x4F24DF77,yes
Mushkin Enhanced MFG MLA4C400JNNM8G.thp,TH41,DDR4,0x74770A76,yes
PNY Electronics 16GU2X08LIII43-12-K.thp,TH41,DDR4,0x62611C60,yes
PNY Electronics 32GU2X16LIII43-12-K.thp,TH41,DDR4,0x74770A76,yes
Patriot Memory 2666 C16 Series.thp,TH41,DDR4,0x74770A76,yes
Patriot Memory 3000 C16 Series (1).thp,TH41,DDR4,0x74770A76,yes
Patriot Memory 3000 C16 Series (2).thp,TH41,DDR4,0x74771D4C,yes
Patriot Memory 3000 C16 Series.thp,TH41,DDR4,0x66470C24,yes
Patriot Memory 3600 C17 Series.thp,TH41,DDR4,0x74770A76,yes
Patriot Memory 3600 C18 Series.thp,TH41,DDR4,0x7D530A66,yes
Patriot Memory 3733 C17 Series.thp,TH41,DDR4,0x74770A76,yes
Patriot Memory 4000 C19 Series (2).thp,TH41,DDR4,0x6655090A,yes
Patriot Memory 4000 C19 Series.thp,TH41,DDR4,0x74770A74,yes
Patriot Memory 4400 C19 Series (2).thp,TH41,DDR4,0x73570C6F,yes
Patriot Memory 4400 C19 Series.thp,TH41,DDR4,0x7167081C,yes
